	collector	path4	path6	len4	len6
2497	New York (NY), USA	[2497, 6453, 26415]	[2497, 3257, 26415]	3.0	3.0
3257	New York (NY), USA	[3257, 23148, 26415]	[3257, 26415]	3.0	2.0
9002	New York (NY), USA	[9002, 26415]	[9002, 6939, 26415]	2.0	3.0
19151	New York (NY), USA	[19151, 36619, 26415]	[19151, 6939, 26415]	3.0	3.0
