47.4895,8.7185
47.2875,8.8385
47.2605,8.6005
47.3715,8.5385
47.4185,8.6285
47.3795,8.4795
47.5005,8.7215
47.3615,8.5115
47.3915,8.5215
47.3705,8.5195
47.4475,8.4315
47.3075,8.5295
47.3795,8.4975
47.4185,8.6385
47.4395,8.5575
47.3775,8.4995
47.5115,8.7015
47.3185,8.5885
47.3385,8.6685
47.3775,8.5075
47.3705,8.5415
47.3675,8.5375
47.4095,8.5375
47.3575,8.7105
47.4485,8.5575
52.4675,4.8075
52.4975,4.9805
52.3705,4.8985
52.3595,4.8375
52.4005,4.8375
52.3905,4.9585
52.3675,4.8985
52.3875,4.8875
52.3695,4.8975
52.2995,4.9385
52.3885,4.9185
52.3675,4.8975
52.3495,4.8315
52.3505,4.8295
52.3915,4.8305
52.3005,4.9385
52.3895,4.8305
52.3195,4.9375
52.3685,4.8975
52.3695,4.8995
52.3875,4.8875
52.3675,4.8485
52.3805,4.8975
52.3675,4.8485
52.3385,4.7575
52.3695,4.8975
52.3685,4.9015
52.3695,4.8985
52.3675,4.8975
52.3695,4.8975
52.3695,4.8985
52.3695,4.8875
52.3695,4.8875
52.3605,4.8485
52.3905,4.8905
52.3695,4.8985
52.3575,4.9515
52.3515,4.8315
52.3605,4.8375
52.3385,4.9275
52.3515,4.9185
52.3275,4.9185
52.3685,4.9005
52.3015,4.9405
52.3595,4.9185
52.3775,4.8715
52.3715,4.9495
52.3605,4.9595
52.3405,4.8915
52.3515,4.9075
52.3805,4.8675
52.3695,4.8995
52.3685,4.8875
52.3015,4.9405
52.3885,4.8795
52.3505,4.9175
52.3475,4.9515
52.3775,4.8875
52.3675,4.8875
52.3415,4.8905
52.4005,4.8405
52.3675,4.9015
52.3705,4.8915
52.3685,4.8975
52.3415,4.8185
52.3015,4.9375
52.3385,4.9075
52.3715,4.8875
52.3685,4.8985
52.5005,4.9895
52.3675,4.9005
52.3085,4.9675
52.3685,4.8975
52.3595,4.9515
52.3705,4.8975
52.3575,4.9305
52.3685,4.8995
52.3675,4.9015
52.3015,4.9375
52.3715,4.8975
52.3685,4.8715
52.3695,4.8985
52.3495,4.8505
52.3515,4.8885
52.3405,4.9105
52.3675,4.8795
52.3605,4.9385
52.3295,4.9215
52.3715,4.8975
52.2885,4.9495
52.3705,4.8885
52.3485,4.9195
52.3485,4.8315
52.3405,4.8885
-1.2825,36.8185
-1.2925,36.8175
-1.2925,36.8205
-1.3015,36.7875
-1.2785,36.8175
-1.2885,36.8205
-1.2985,36.7895
-1.2885,36.8215
-1.3325,36.8695
44.7795,20.4775
44.8085,20.4975
44.8115,20.4695
44.8205,20.4675
44.8085,20.4805
44.8075,20.4585
44.8105,20.4305
44.8105,20.5205
50.1105,8.6805
50.0995,8.6315
50.0975,8.6305
50.1095,8.6795
50.1395,8.7385
50.1205,8.7395
50.1185,8.7375
50.1385,8.6675
50.0975,8.6385
50.0975,8.6895
50.1175,8.7295
50.1195,8.6305
50.1405,8.7385
50.1705,8.6695
50.1115,8.6805
50.1375,8.7415
50.0785,8.6275
50.0995,8.6305
50.0785,8.6185
50.0875,8.6505
50.1075,8.6795
50.1105,8.6705
50.1105,8.6675
50.1185,8.7385
50.1095,8.6785
50.1095,8.6815
50.1215,8.7415
50.1295,8.6015
50.1185,8.6595
50.0995,8.5885
50.1085,8.6795
50.1185,8.7375
50.1305,8.5995
50.0815,8.6315
50.1105,8.6815
50.0995,8.6395
50.1005,8.6295
50.0975,8.6785
50.1175,8.7315
50.1205,8.7375
50.1105,8.6815
50.1115,8.6685
50.1195,8.7375
50.1375,8.6685
50.0775,8.6215
50.1095,8.6715
50.1315,8.5995
50.1105,8.6795
50.1115,8.6795
50.1015,8.6015
50.1195,8.7385
50.1075,8.6815
50.1875,8.6605
50.1395,8.7375
50.1005,8.5885
50.1075,8.6785
50.1195,8.7275
50.1295,8.6975
50.0985,8.6305
50.0985,8.6505
50.0985,8.6305
50.0975,8.6285
50.1205,8.7385
50.1385,8.7395
50.0985,8.6385
50.1175,8.7395
50.0975,8.6295
50.1175,8.7395
50.1185,8.6775
50.1085,8.6795
50.1075,8.6605
50.1075,8.6785
50.1185,8.7385
35.6885,139.7815
35.7075,139.8715
35.7015,139.7915
35.6875,139.6605
35.6685,139.7475
35.6685,139.8215
35.6505,139.7175
35.7105,139.6495
35.6895,139.8415
35.6195,139.6705
35.6375,139.7095
35.7005,139.7805
35.6815,139.6685
35.6875,139.7485
35.6195,139.7515
35.6895,139.7695
35.6975,139.5285
35.6875,139.6915
35.6775,139.5615
35.6295,139.7175
35.6995,139.7485
35.6895,139.7475
35.7695,139.7375
35.6595,139.6975
35.5815,139.7395
35.6885,139.7715
35.7015,139.5015
35.7075,139.7515
35.5695,139.7285
35.8115,139.7705
35.6975,139.7505
35.6585,139.8715
35.6005,139.7085
35.6085,139.7295
35.7575,139.8175
35.6405,139.6975
35.6505,139.7985
35.5785,139.7495
35.6875,139.8395
35.6815,139.6975
35.6595,139.8595
35.6585,139.7485
35.7005,139.6885
35.6875,139.6885
35.6705,139.8175
35.6915,139.7715
35.6015,139.6785
35.6195,139.7475
35.7105,139.7405
35.6505,139.7505
35.6885,139.6885
35.6585,139.6685
45.4785,9.0995
45.4715,9.1875
45.4705,9.1775
45.5095,9.1875
45.4685,9.1915
45.4815,9.0975
45.4695,9.1875
45.4375,9.1905
45.4815,9.2005
45.4985,9.2205
45.4485,9.1985
45.4795,9.1015
45.5105,9.2075
45.4815,9.1015
45.4815,9.1005
45.4805,9.0975
45.4785,9.0975
45.4795,9.0995
45.4815,9.0995
45.4075,9.1485
45.3995,8.9215
45.4795,9.1015
45.4975,8.9395
34.0485,-118.2425
37.7715,-122.4215
37.7195,-122.1625
37.9805,-121.3105
37.6905,-122.0885
37.7805,-122.3885
37.7195,-122.3995
37.7705,-122.4205
37.7195,-122.4025
37.7685,-122.4495
37.7205,-122.4405
37.7695,-122.4185
37.7705,-122.4495
37.7675,-122.4215
37.7205,-122.1525
37.7685,-122.4215
37.7695,-122.4195
37.7805,-122.4005
37.7805,-122.4005
37.7585,-122.4305
37.7705,-122.3915
37.7195,-122.3985
32.7215,-117.1585
37.5095,-122.2715
37.3415,-121.8895
37.7705,-122.4095
32.7195,-117.1615
37.2185,-121.8485
37.7185,-122.4005
37.7705,-122.4205
37.3095,-121.8105
37.3275,-121.8905
37.3375,-121.8895
37.2205,-121.8515
37.3885,-121.8695
37.6495,-121.8795
37.3575,-121.8895
37.7705,-122.3915
37.4175,-121.9495
37.7485,-122.4295
37.4875,-122.2095
37.5015,-122.2095
37.7705,-122.4225
37.3095,-121.9325
37.7675,-122.3915
37.3675,-121.8205
37.7695,-122.4125
32.7195,-117.1585
37.3415,-121.8895
37.7505,-122.4185
37.7915,-122.4015
37.2075,-121.8725
37.3275,-121.8925
32.7085,-117.1615
37.7005,-121.9425
37.7705,-122.4205
37.3285,-121.8915
37.7615,-122.4605
37.7785,-122.3885
37.7895,-122.4785
37.7685,-122.4185
37.6105,-122.4015
37.7315,-122.4325
32.7485,-117.1385
37.7715,-122.4215
37.7895,-122.4405
37.7695,-122.3885
37.7895,-122.3995
37.7675,-122.4195
32.7695,-117.1405
37.5575,-122.3285
37.7695,-122.4215
32.8885,-117.1815
37.3415,-121.8915
37.7485,-122.4405
37.9515,-122.0625
37.3305,-121.8895
37.7675,-122.4225
43.0715,-77.5925
40.7315,-73.9825
40.7405,-74.0015
40.6485,-73.9525
40.7405,-74.0015
40.4485,-74.3925
40.6985,-73.9285
40.7095,-74.0115
40.7075,-74.0085
43.1575,-77.5815
39.5815,-74.2285
40.6875,-73.9405
40.5515,-74.4515
39.4175,-75.1825
40.7085,-74.0105
40.7115,-74.0085
40.7075,-74.0115
40.4105,-74.3085
40.7205,-73.9885
40.7075,-74.0125
40.8615,-73.9915
40.2195,-74.5825
40.5205,-74.4085
40.7785,-74.4825
40.3975,-74.1395
40.9895,-74.0295
40.3475,-74.6585
39.7675,-74.8925
41.7205,-73.9315
40.7315,-73.9985
40.6995,-74.2625
40.7415,-73.9995
40.7205,-74.0115
40.3595,-74.6725
40.7095,-74.0105
34.0505,-118.2585
40.7395,-74.0025
40.7105,-74.0115
41.0585,-74.7495
29.9495,-90.0685
40.7105,-74.0115
40.7495,-74.0015
40.3685,-74.1425
43.1405,-77.5925
39.8995,-74.1795
40.8875,-74.0095
40.3605,-74.6685
40.3085,-74.0125
41.6205,-73.7085
37.7885,-122.4015
41.6685,-73.7415
37.4285,-122.1195
37.4395,-122.1405
37.4295,-122.1425
37.4475,-122.1615
25.7885,-80.2295
25.7805,-80.1905
25.7885,-80.2085
45.6115,-123.9415
45.5175,-122.9415
45.3385,-122.6595
44.0405,-123.0715
44.8775,-123.0805
45.3985,-122.2595
43.0515,-124.4225
39.0205,-77.4595
39.0085,-77.4515
39.0415,-77.4895
37.7715,-122.4215
37.7195,-122.1625
37.9805,-121.3105
37.6905,-122.0885
37.7805,-122.3885
37.7195,-122.3995
37.7705,-122.4205
37.7195,-122.4025
37.7685,-122.4495
37.6495,-121.8795
37.3575,-121.8895
37.5095,-122.2715
37.3415,-121.8895
37.7205,-122.4405
37.7695,-122.4185
37.7705,-122.4495
37.7675,-122.4215
37.7675,-122.3915
37.3095,-121.9325
32.7195,-117.1615
37.2185,-121.8485
37.3885,-121.8695
37.7005,-121.9425
37.7705,-122.4205
37.3285,-121.8915
37.7615,-122.4605
37.3675,-121.8205
37.3275,-121.8905
37.3095,-121.8105
37.7695,-122.4195
32.7215,-117.1585
37.7895,-122.4785
37.7685,-122.4185
37.7195,-122.3985
37.3415,-121.8895
37.7505,-122.4185
37.7915,-122.4015
37.2205,-121.8515
37.3375,-121.8895
37.7185,-122.4005
37.7705,-122.4205
37.2075,-121.8725
37.7705,-122.3915
37.7785,-122.3885
37.7705,-122.3915
37.4175,-121.9495
37.7485,-122.4295
37.4875,-122.2095
37.3275,-121.8925
32.7085,-117.1615
32.7195,-117.1585
37.7695,-122.4125
37.6105,-122.4015
37.7315,-122.4325
32.7485,-117.1385
37.7715,-122.4215
37.7895,-122.4405
37.7695,-122.3885
37.7585,-122.4305
37.7895,-122.3995
37.7675,-122.4195
32.7695,-117.1405
37.5575,-122.3285
37.7695,-122.4215
37.5015,-122.2095
37.7705,-122.4225
32.8885,-117.1815
37.3415,-121.8915
37.7485,-122.4405
37.9515,-122.0625
37.3305,-121.8895
37.7675,-122.4225
37.7805,-122.4005
37.7805,-122.4005
37.7205,-122.1525
37.7685,-122.4215
37.7705,-122.4095
-26.0025,28.1215
-26.1415,28.0095
-26.1385,28.0305
-26.1515,28.0405
-26.2025,28.0515
-26.1195,28.0005
-26.0005,28.1305
-26.0405,28.0315
-26.0425,28.0185
-26.1985,28.0515
-25.9785,28.0385
-26.1285,28.0405
-26.1215,28.0275
-31.9415,115.9705
-31.9195,115.8385
-31.6295,115.6895
-31.9505,115.8585
-31.7495,115.7585
-31.9485,115.8585
-33.8985,151.1975
-33.7015,151.0995
-33.7405,150.9215
-33.8725,151.2085
-33.9285,151.1505
-33.7915,151.0475
-33.7125,151.0995
-33.8815,151.1975
-33.8225,151.0975
-33.8815,151.1975
-33.8815,151.1975
-33.8725,151.1905
-33.9085,151.1905
-33.8715,151.2095
-33.9025,150.9385
-33.8405,151.0905
-33.7795,151.1205
-34.0125,151.0705
-33.6685,150.9415
-33.8515,151.1395
-33.8795,151.1785
51.4995,-0.1195
51.6575,-0.2015
51.4975,-0.1285
51.5115,-0.0685
51.5105,-0.0015
51.3875,-0.0705
51.5075,-0.1325
51.5215,-0.1105
51.4775,-0.0105
51.6015,-0.1925
51.5075,-0.1325
51.5085,-0.1315
51.5595,-0.0985
51.4985,-0.0225
51.4315,0.0615
51.5095,-0.0015
51.5085,-0.1305
51.5175,-0.0895
51.5305,-0.1505
51.4175,-0.3725
51.5085,-0.0025
51.5275,-0.1025
51.5075,-0.1195
51.5115,-0.1325
51.5085,-0.0025
51.5095,-0.0015
51.4995,-0.1285
51.4995,-0.1225
51.5015,-0.1205
51.5115,-0.1225
51.4995,-0.4505
51.5015,-0.1295
51.5315,-0.4695
51.5085,-0.0705
51.4095,0.0115
51.4795,-0.2985
51.4115,-0.1685
51.5075,-0.1205
51.5115,-0.1205
51.4815,-0.1115
51.5005,-0.2205
51.5215,-0.0385
51.4415,-0.2015
51.5595,-0.2325
51.4405,-0.3405
51.5505,-0.0115
51.4995,-0.3195
51.5695,-0.2325
51.5205,-0.0715
51.4285,-0.3315
51.5095,0.0015
51.5095,-0.1315
51.5685,-0.3415
51.5305,-0.2195
51.4405,-0.0195
51.5405,-0.0895
51.5015,-0.0115
51.4905,-0.2695
51.6075,0.0305
51.4515,-0.0025
51.4695,-0.3215
51.4675,-0.0685
51.4875,-0.1125
51.5175,-0.0385
51.5105,0.0005
51.5895,-0.1915
51.4895,0.0305
51.4175,-0.2225
51.4885,-0.0215
51.5015,-0.0095
51.5215,-0.0405
51.5015,-0.0085
51.5475,-0.2315
51.4375,0.0105
51.5075,-0.0015
51.4605,-0.1225
51.4875,-0.0225
51.5115,-0.1185
51.5075,0.0015
51.5205,-0.0895
51.4095,0.0085
51.4775,0.2015
51.5375,-0.0515
51.4795,-0.1525
51.5585,-0.1295
51.5405,-0.0595
51.4575,-0.1725
51.4705,-0.0225
51.5075,0.0185
51.5705,0.0095
51.4305,-0.0585
51.4195,-0.1895
51.5075,-0.1225
51.4975,-0.0085
51.5315,-0.0725
51.5805,-0.1215
51.5085,-0.0015
51.4475,-0.0605
51.4995,-0.2305
51.5015,-0.0125
51.5085,0.0005
51.5015,-0.1015
51.5495,-0.1725
51.5105,-0.1315
51.5105,-0.1325
51.6015,-0.1325
51.4985,-0.0205
51.4985,-0.1305
51.5205,-0.1615
51.5105,-0.1125
51.5115,0.0015
51.5015,-0.1305
51.4605,-0.1415
51.4595,-0.2415
51.4275,-0.1095
51.5595,-0.0915
51.5115,-0.1295
51.4975,-0.0225
51.5105,-0.0985
51.4995,-0.0095
51.4975,-0.1205
51.5085,-0.0005
51.4985,-0.1205
51.5115,-0.0025
51.5005,-0.0085
51.4975,-0.0105
51.4805,-0.0215
51.5095,-0.1315
51.5075,0.0005
51.5185,-0.1015
51.5195,-0.0705
51.5205,-0.0815
51.4495,-0.3525
51.5015,-0.0105
51.4875,-0.2095
51.5205,-0.0795
51.5075,-0.0125
51.4805,0.0005
51.4715,-0.2005
51.4985,-0.0115
51.5415,-0.0885
51.5085,0.0015
51.5075,-0.0095
51.5675,-0.1525
51.5075,-0.0005
51.5005,-0.2225
51.5115,0.0015
51.5205,-0.0815
51.4975,-0.0885
51.5075,0.0005
51.4915,-0.2705
51.5105,-0.1305
51.5185,-0.0695
51.4995,-0.2995
-23.6185,-46.5715
-23.5405,-46.5785
-23.5495,-46.6385
-23.5485,-46.6405
-23.5395,-46.5795
-23.5705,-46.7015
-23.5485,-46.6325
-23.5615,-46.6425
-23.5325,-46.7185
-23.5505,-46.6315
-23.5125,-46.7095
-23.6015,-46.6915
-23.5805,-46.6425
-23.5615,-46.6825
-23.5785,-46.6795
-23.5515,-46.6405
-23.6325,-46.6415
-23.6685,-46.7415
-23.7385,-46.6885
1.3515,103.8195
1.2675,103.8395
1.3515,103.8195
1.3495,103.8185
1.3475,103.8185
1.2385,103.8375
1.2875,103.8605
1.4475,103.8205
1.3485,103.6885
1.4495,103.8215
1.3185,103.7415
1.3395,103.9475
1.2975,103.7895
1.3515,103.8215
1.3205,103.9205
1.3375,103.8585
1.3175,103.9505
1.3195,103.9485
1.3005,103.7915
1.3495,103.8195
1.3475,103.7675
1.3215,103.7015
1.3495,103.8175
1.3175,103.6885
1.2775,103.8515
1.3775,103.8905
1.2785,103.8485
1.3215,103.8815
1.3505,103.8195
1.3005,103.8575
1.2975,103.8875
1.3505,103.8175
1.3495,103.8605
1.2985,103.8615
1.3185,103.8495
1.3585,103.9875
1.3375,103.7585
1.3595,103.9315
1.2905,103.8585
1.2785,103.8495
1.3685,103.9495
1.3115,103.7485
1.2975,103.8785
1.3005,103.7875
1.3485,103.8185
1.3405,103.8905
1.3695,103.9415
1.3895,103.9015
1.3505,103.8175
1.3805,103.8905
1.2785,103.8495
1.3775,103.7475
1.3695,103.9485
1.3185,103.8575
1.3875,103.8985
1.2795,103.8505
1.2985,103.7905
1.2805,103.8485
1.3785,103.8905
1.3095,103.7595
1.3995,103.7475
1.3205,103.9015
1.3505,103.8195
1.3785,103.8905
1.3515,103.8215
1.2785,103.8485
1.2885,103.7905
1.3205,103.7005
1.3505,103.7485
1.2875,103.8195
1.3495,103.9675
1.3305,103.7505
1.3795,103.8415
1.3475,103.8175
1.3305,103.8875
1.4375,103.8005
59.3375,18.0595
59.3415,18.0385
59.3205,18.0405
59.3415,18.0405
59.3415,18.0915
59.3295,18.0695
59.3415,18.0575
59.3275,18.0685
59.3295,18.0705
59.3395,18.0575
59.3305,18.0185
59.3495,18.0595
59.2875,18.0205
59.3115,18.0775
59.3585,18.0615
59.3505,18.0675
59.3315,18.0595
59.2815,18.0775
59.3385,18.0585
59.3495,18.0375
59.3275,18.0685
59.3095,18.0795
59.3405,17.9985
59.3575,18.0595
59.3105,18.0715
59.3475,18.0485
48.2075,16.5185
48.1985,16.3995
48.1515,16.2875
48.2105,16.3695
48.2115,16.3675
48.2305,16.3705
48.2475,16.3405
48.2615,16.4005
48.1915,16.4175
48.1895,16.4185
48.1875,16.3995
48.1785,16.3415
48.2115,16.3695
48.2095,16.3705
48.1785,16.3795
48.2105,16.3685
48.2105,16.3575
48.2005,16.2875
48.1975,16.3575
48.2175,16.3585
48.2595,16.4015
48.1985,16.3615
48.2075,16.3675
48.1995,16.3695
48.2105,16.3405
48.2075,16.3695
48.2695,16.3885
48.2415,16.3605
48.2095,16.3715
48.2295,16.4175
48.1315,16.2895
48.2075,16.3595
48.1975,16.3905
48.2015,16.3675
48.2685,16.4075
48.2715,16.4115
48.2175,16.3485
48.2005,16.3705
48.2675,16.4095
48.2075,16.3575
48.2485,16.3885
48.2595,16.4415
48.2095,16.3575
48.1905,16.3905
48.1975,16.3685
48.1575,16.3295
48.2615,16.4015
48.2115,16.2795
48.2105,16.3785
48.1995,16.4095
48.1885,16.3695
48.2705,16.4095
48.1885,16.3605
48.2175,16.3615
48.2295,16.4085
48.1895,16.3975
48.2315,16.3195
48.1995,16.3685
48.2075,16.3675
48.1985,16.3705
48.2105,16.3795
48.1605,16.3485
48.2295,16.3785
48.2085,16.3695
48.1985,16.3085
48.2015,16.4005
48.2685,16.4095
48.2085,16.3705
48.2085,16.3715
48.2105,16.3615
48.2085,16.3705
