	path4	path6	collector	len4	len6
1930	[1930, 20965, 3549, 36619, 26415]	[1930, 20965, 3549, 6175, 26415]	RIPE NCC, Amsterdam	5.0	5.0
6881	[6881, 29208, 36622, 36619, 26415]	[6881, 15685, 29208, 6939, 26415]	RIPE NCC, Amsterdam	5.0	5.0
29636	[29636, 7342, 36619, 26415]	[29636, 6939, 26415]	LINX, London	4.0	3.0
196613	[196613, 1125, 1103, 6453, 7342, 36619, 26415]	[196613, 1125, 1103, 6939, 26415]	RIPE NCC, Amsterdam	7.0	5.0
