	path4	path6	collector	len4	len6
2497	[2497, 25152]	[2497, 2914, 25152]	Palo Alto, USA	2.0	3.0
6667	[6667, 25152]	[6667, 6939, 25152]	Stockholm, Sweden	2.0	3.0
6881	[6881, 13237, 25152]	[6881, 15685, 29208, 25152]	RIPE NCC, Amsterdam	3.0	4.0
7575	[7575, 24490, 20965, 1103, 25152]	[7575, 11537, 20965, 1103, 25152]	Palo Alto, USA	5.0	5.0
30132	[30132, 6939, 25152]	[30132, 1103, 25152]	AMS-IX and NL-IX, Amsterdam	3.0	3.0
